t_sec,cte_m,hdg_err_rad,hdg_term_rad,cte_term_rad,fb_sum_rad,steer_raw_rad,steer_cmd_rad,speed_mps,path_idx,kappa_1pm,ff_rad,before_sat_rad,lat_active_m,path_x,path_y,csv_lat_m,veh_x,veh_y,veh_yaw_rad,accel_x_mps2,accel_u,accel_add_rad
3.437,-0.108358,0.014916,0.011325,-0.424089,-0.412765,-0.456194,-0.455676,1e-06,6.0,-0.101272,-0.04343,-0.456194,0.348867,5.381416,-6.258483,0.118969,5.178246,-5.974881,-0.633367,-7e-06,0.0,0.0
3.465,-0.108358,0.014916,0.011325,-0.424091,-0.412766,-0.456196,-0.45591,1e-06,6.0,-0.101272,-0.04343,-0.456196,0.348867,5.381416,-6.258483,0.118969,5.178246,-5.974881,-0.633367,-3e-06,0.0,0.0
3.496,-0.109032,0.011687,0.008855,-0.426422,-0.417567,-0.460524,-0.457986,0.0,7.0,-0.100169,-0.042957,-0.460524,0.348753,5.406714,-6.276592,0.119216,5.204861,-5.99219,-0.635619,-2e-06,0.0,0.0
3.525,-0.109032,0.011687,0.008855,-0.426423,-0.417568,-0.460524,-0.459128,0.0,7.0,-0.100169,-0.042957,-0.460524,0.348753,5.406714,-6.276592,0.119216,5.204861,-5.99219,-0.635619,-1e-06,0.0,0.0
3.554,-0.111653,0.009912,0.007453,-0.435438,-0.427985,-0.470942,-0.464444,0.0,6.0,-0.100169,-0.042957,-0.470942,0.349423,5.420236,-6.286326,0.12063,5.219567,-6.000268,-0.633844,-1e-06,0.0,0.0
3.586,-0.111653,0.009912,0.007453,-0.435438,-0.427985,-0.470942,-0.467368,0.0,6.0,-0.100169,-0.042957,-0.470942,0.349423,5.420236,-6.286326,0.12063,5.219567,-6.000268,-0.633844,-0.0,0.0,0.0
3.617,-0.111653,0.009912,0.007453,-0.435438,-0.427985,-0.470942,-0.468976,0.0,6.0,-0.100169,-0.042957,-0.470942,0.349423,5.420236,-6.286326,0.12063,5.219567,-6.000268,-0.633844,-0.0,0.0,0.0
3.645,-0.109575,0.009836,0.007441,-0.428299,-0.420858,-0.463815,-0.466654,0.0,7.0,-0.100169,-0.042957,-0.463815,0.348738,5.414932,-6.282508,0.118749,5.213035,-5.998156,-0.633768,-0.0,0.0,0.0
3.682,-0.109575,0.009836,0.007441,-0.428299,-0.420858,-0.463815,-0.465376,0.0,7.0,-0.100169,-0.042957,-0.463815,0.348738,5.414932,-6.282508,0.118749,5.213035,-5.998156,-0.633768,-0.0,0.0,0.0
3.704,-0.109575,0.009836,0.007441,-0.428299,-0.420858,-0.463815,-0.464673,0.0,7.0,-0.100169,-0.042957,-0.463815,0.348738,5.414932,-6.282508,0.118749,5.213035,-5.998156,-0.633768,-0.0,0.0,0.0
3.736,-0.111452,0.013156,0.009898,-0.434751,-0.424853,-0.46781,-0.466085,0.0,7.0,-0.100169,-0.042957,-0.46781,0.349699,5.401451,-6.272803,0.122374,5.2013,-5.986047,-0.637088,-0.0,0.0,0.0
3.764,-0.111452,0.013156,0.009898,-0.434751,-0.424853,-0.46781,-0.466861,0.0,7.0,-0.100169,-0.042957,-0.46781,0.349699,5.401451,-6.272803,0.122374,5.2013,-5.986047,-0.637088,-0.0,0.0,0.0
3.798,-0.111452,0.013156,0.009898,-0.434751,-0.424853,-0.46781,-0.467288,0.0,7.0,-0.100169,-0.042957,-0.46781,0.349699,5.401451,-6.272803,0.122374,5.2013,-5.986047,-0.637088,-0.0,0.0,0.0
3.824,-0.112918,0.010775,0.008071,-0.439762,-0.431691,-0.474648,-0.4706,0.0,7.0,-0.100169,-0.042957,-0.474648,0.349933,5.396272,-6.269075,0.123306,5.196511,-5.981762,-0.634707,-0.0,0.0,0.0
3.867,-0.112918,0.010775,0.008071,-0.439762,-0.431691,-0.474648,-0.472421,0.0,7.0,-0.100169,-0.042957,-0.474648,0.349933,5.396272,-6.269075,0.123306,5.196511,-5.981762,-0.634707,-0.0,0.0,0.0
3.884,-0.110253,0.009892,0.007468,-0.430632,-0.423164,-0.466121,-0.469586,0.0,7.0,-0.100169,-0.042957,-0.466121,0.348963,5.397821,-6.27019,0.120277,5.19633,-5.985274,-0.633824,-0.0,0.0,0.0
3.918,-0.110253,0.009892,0.007468,-0.430632,-0.423164,-0.466121,-0.468027,0.0,7.0,-0.100169,-0.042957,-0.466121,0.348963,5.397821,-6.27019,0.120277,5.19633,-5.985274,-0.633824,-0.0,0.0,0.0
3.95,-0.119131,0.020327,0.014946,-0.460748,-0.445802,-0.489231,-0.477569,0.0,6.0,-0.101272,-0.04343,-0.489231,0.353115,5.388393,-6.263448,0.131228,5.19253,-5.969631,-0.638779,-0.0,0.0,0.0
3.978,-0.119131,0.020327,0.014946,-0.460748,-0.445802,-0.489231,-0.482817,0.0,6.0,-0.101272,-0.04343,-0.489231,0.353115,5.388393,-6.263448,0.131228,5.19253,-5.969631,-0.638779,-0.0,0.0,0.0
4.004,-0.112906,0.014258,0.01068,-0.439724,-0.429044,-0.472,-0.47795,0.0,7.0,-0.100169,-0.042957,-0.472,0.3503,5.401178,-6.272607,0.124204,5.202094,-5.984378,-0.63819,-0.0,0.0,0.0
4.036,-0.112906,0.014258,0.01068,-0.439724,-0.429044,-0.472,-0.475272,0.0,7.0,-0.100169,-0.042957,-0.472,0.3503,5.401178,-6.272607,0.124204,5.202094,-5.984378,-0.63819,-0.0,0.0,0.0
4.064,-0.112906,0.014258,0.01068,-0.439724,-0.429044,-0.472,-0.4738,0.0,7.0,-0.100169,-0.042957,-0.472,0.3503,5.401178,-6.272607,0.124204,5.202094,-5.984378,-0.63819,-0.0,0.0,0.0
4.098,-0.11342,0.01503,0.011242,-0.441473,-0.430232,-0.473188,-0.473525,0.0,7.0,-0.100169,-0.042957,-0.473188,0.350555,5.412604,-6.280832,0.124414,5.213971,-5.991983,-0.638962,-0.0,0.0,0.0
4.124,-0.11342,0.01503,0.011242,-0.441473,-0.430232,-0.473188,-0.473373,0.0,7.0,-0.100169,-0.042957,-0.473188,0.350555,5.412604,-6.280832,0.124414,5.213971,-5.991983,-0.638962,-0.0,0.0,0.0
4.161,-0.11342,0.01503,0.011242,-0.441473,-0.430232,-0.473188,-0.47329,0.0,7.0,-0.100169,-0.042957,-0.473188,0.350555,5.412604,-6.280832,0.124414,5.213971,-5.991983,-0.638962,-0.0,0.0,0.0
4.184,-0.107756,0.011999,0.009126,-0.422008,-0.412882,-0.455839,-0.465437,0.0,7.0,-0.100169,-0.042957,-0.455839,0.348374,5.408627,-6.277969,0.11795,5.20609,-5.99452,-0.635931,-0.0,0.0,0.0
4.216,-0.106714,0.013513,0.010308,-0.418389,-0.408081,-0.451038,-0.458957,0.0,6.0,-0.100169,-0.042957,-0.451038,0.348195,5.431476,-6.294417,0.116414,5.228627,-6.011412,-0.637445,-0.0,0.0,0.0
4.244,-0.106714,0.013513,0.010308,-0.418389,-0.408081,-0.451038,-0.455393,0.0,6.0,-0.100169,-0.042957,-0.451038,0.348195,5.431476,-6.294417,0.116414,5.228627,-6.011412,-0.637445,-0.0,0.0,0.0
4.277,-0.106714,0.013513,0.010308,-0.418389,-0.408081,-0.451038,-0.453433,0.0,6.0,-0.100169,-0.042957,-0.451038,0.348195,5.431476,-6.294417,0.116414,5.228627,-6.011412,-0.637445,-0.0,0.0,0.0
4.304,-0.11407,0.012613,0.009416,-0.443687,-0.434271,-0.477228,-0.464141,0.0,6.0,-0.100169,-0.042957,-0.477228,0.350516,5.415349,-6.282808,0.12414,5.216622,-5.994071,-0.636545,-0.0,0.0,0.0
4.341,-0.11407,0.012613,0.009416,-0.443687,-0.434271,-0.477228,-0.47003,0.0,6.0,-0.100169,-0.042957,-0.477228,0.350516,5.415349,-6.282808,0.12414,5.216622,-5.994071,-0.636545,-0.0,0.0,0.0
4.364,-0.111197,0.012224,0.009204,-0.433875,-0.424672,-0.467628,-0.468949,0.0,6.0,-0.100169,-0.042957,-0.467628,0.349517,5.427737,-6.291725,0.120625,5.227254,-6.005424,-0.636156,-0.0,0.0,0.0
4.397,-0.111197,0.012224,0.009204,-0.433875,-0.424672,-0.467628,-0.468355,0.0,6.0,-0.100169,-0.042957,-0.467628,0.349517,5.427737,-6.291725,0.120625,5.227254,-6.005424,-0.636156,-0.0,0.0,0.0
4.424,-0.111197,0.012224,0.009204,-0.433875,-0.424672,-0.467628,-0.468028,0.0,6.0,-0.100169,-0.042957,-0.467628,0.349517,5.427737,-6.291725,0.120625,5.227254,-6.005424,-0.636156,-0.0,0.0,0.0
4.46,-0.103149,0.009965,0.007681,-0.40592,-0.398239,-0.441196,-0.455953,0.0,6.0,-0.100169,-0.042957,-0.441196,0.346725,5.418829,-6.285313,0.112208,5.213202,-6.006142,-0.633897,-0.0,0.0,0.0
4.484,-0.103149,0.009965,0.007681,-0.40592,-0.398239,-0.441196,-0.449313,0.0,6.0,-0.100169,-0.042957,-0.441196,0.346725,5.418829,-6.285313,0.112208,5.213202,-6.006142,-0.633897,-0.0,0.0,0.0
4.517,-0.109391,0.019601,0.014836,-0.427663,-0.412826,-0.456256,-0.452437,0.0,6.0,-0.101272,-0.04343,-0.456256,0.349688,5.392759,-6.266555,0.121071,5.191106,-5.980867,-0.638052,-0.0,0.0,0.0
4.544,-0.109391,0.019601,0.014836,-0.427663,-0.412826,-0.456256,-0.454156,0.0,6.0,-0.101272,-0.04343,-0.456256,0.349688,5.392759,-6.266555,0.121071,5.191106,-5.980867,-0.638052,-0.0,0.0,0.0
4.577,-0.109391,0.019601,0.014836,-0.427663,-0.412826,-0.456256,-0.455101,0.0,6.0,-0.101272,-0.04343,-0.456256,0.349688,5.392759,-6.266555,0.121071,5.191106,-5.980867,-0.638052,-0.0,0.0,0.0
4.605,-0.12222,0.020354,0.014826,-0.471019,-0.456193,-0.499622,-0.475136,0.0,6.0,-0.101272,-0.04343,-0.499622,0.354231,5.388781,-6.263724,0.134307,5.194714,-5.967384,-0.638805,-0.0,0.0,0.0
4.636,-0.12222,0.020354,0.014826,-0.471019,-0.456193,-0.499622,-0.486155,0.0,6.0,-0.101272,-0.04343,-0.499622,0.354231,5.388781,-6.263724,0.134307,5.194714,-5.967384,-0.638805,-0.0,0.0,0.0
4.664,-0.12222,0.020354,0.014826,-0.471019,-0.456193,-0.499622,-0.492215,0.0,6.0,-0.101272,-0.04343,-0.499622,0.354231,5.388781,-6.263724,0.134307,5.194714,-5.967384,-0.638805,-0.0,0.0,0.0
4.698,-0.12222,0.020354,0.014826,-0.471019,-0.456193,-0.499622,-0.495548,0.0,6.0,-0.101272,-0.04343,-0.499622,0.354231,5.388781,-6.263724,0.134307,5.194714,-5.967384,-0.638805,-0.0,0.0,0.0
4.726,-0.118528,0.019218,0.014156,-0.458728,-0.444572,-0.488001,-0.492152,0.0,6.0,-0.101272,-0.04343,-0.488001,0.352778,5.387658,-6.262925,0.13029,5.191227,-5.969894,-0.637669,-0.0,0.0,0.0
4.755,-0.118528,0.019218,0.014156,-0.458728,-0.444572,-0.488001,-0.490284,0.0,6.0,-0.101272,-0.04343,-0.488001,0.352778,5.387658,-6.262925,0.13029,5.191227,-5.969894,-0.637669,-0.0,0.0,0.0
4.785,-0.118528,0.019218,0.014156,-0.458728,-0.444572,-0.488001,-0.489257,0.0,6.0,-0.101272,-0.04343,-0.488001,0.352778,5.387658,-6.262925,0.13029,5.191227,-5.969894,-0.637669,-0.0,0.0,0.0
4.815,-0.111693,0.012076,0.009079,-0.435576,-0.426497,-0.469453,-0.480345,0.0,6.0,-0.100169,-0.042957,-0.469453,0.349665,5.422983,-6.288303,0.121269,5.222761,-6.001638,-0.636009,-0.0,0.0,0.0
4.845,-0.121164,0.015835,0.011571,-0.46752,-0.455949,-0.498906,-0.488698,0.0,6.0,-0.100169,-0.042957,-0.498906,0.353337,5.431276,-6.294273,0.131629,5.237326,-5.998925,-0.639767,-0.0,0.0,0.0
4.875,-0.121164,0.015835,0.011571,-0.46752,-0.455949,-0.498906,-0.493291,0.0,6.0,-0.100169,-0.042957,-0.498906,0.353337,5.431276,-6.294273,0.131629,5.237326,-5.998925,-0.639767,-0.0,0.0,0.0
4.907,-0.121164,0.015835,0.011571,-0.46752,-0.455949,-0.498906,-0.495818,0.0,6.0,-0.100169,-0.042957,-0.498906,0.353337,5.431276,-6.294273,0.131629,5.237326,-5.998925,-0.639767,-0.0,0.0,0.0
4.935,-0.109793,0.007979,0.006032,-0.429049,-0.423017,-0.465973,-0.482388,0.0,6.0,-0.100169,-0.042957,-0.465973,0.348615,5.431676,-6.294561,0.117658,5.229543,-6.010528,-0.631911,-0.0,0.0,0.0
4.965,-0.109793,0.007979,0.006032,-0.429049,-0.423017,-0.465973,-0.475001,0.0,6.0,-0.100169,-0.042957,-0.465973,0.348615,5.431676,-6.294561,0.117658,5.229543,-6.010528,-0.631911,-0.0,0.0,0.0
4.995,-0.105678,0.008981,0.006872,-0.414778,-0.407906,-0.450863,-0.464139,0.0,6.0,-0.100169,-0.042957,-0.450863,0.347411,5.433232,-6.295681,0.113811,5.22889,-6.014721,-0.632913,-0.0,0.0,0.0
5.025,-0.105678,0.008981,0.006872,-0.414778,-0.407906,-0.450863,-0.458165,0.0,6.0,-0.100169,-0.042957,-0.450863,0.347411,5.433232,-6.295681,0.113811,5.22889,-6.014721,-0.632913,-0.0,0.0,0.0
5.06,-0.108259,0.007858,0.005968,-0.423752,-0.417784,-0.460741,-0.459324,0.0,7.0,-0.100169,-0.042957,-0.460741,0.348111,5.407362,-6.277058,0.11715,5.204309,-5.994301,-0.63179,-0.0,0.0,0.0
5.085,-0.108259,0.007858,0.005968,-0.423752,-0.417784,-0.460741,-0.459961,0.0,7.0,-0.100169,-0.042957,-0.460741,0.348111,5.407362,-6.277058,0.11715,5.204309,-5.994301,-0.63179,-0.0,0.0,0.0
5.114,-0.111684,0.009856,0.00741,-0.435547,-0.428137,-0.471094,-0.464971,0.0,6.0,-0.100169,-0.042957,-0.471094,0.349428,5.421644,-6.287339,0.120584,5.220983,-6.001271,-0.633788,-0.0,0.0,0.0
5.146,-0.111684,0.009856,0.00741,-0.435547,-0.428137,-0.471094,-0.467726,0.0,6.0,-0.100169,-0.042957,-0.471094,0.349428,5.421644,-6.287339,0.120584,5.220983,-6.001271,-0.633788,-0.0,0.0,0.0
5.174,-0.111684,0.009856,0.00741,-0.435547,-0.428137,-0.471094,-0.469242,0.0,6.0,-0.100169,-0.042957,-0.471094,0.349428,5.421644,-6.287339,0.120584,5.220983,-6.001271,-0.633788,-0.0,0.0,0.0
5.204,-0.111037,0.007933,0.005976,-0.433025,-0.42705,-0.470006,-0.469586,9.5e-05,6.0,-0.100169,-0.042957,-0.470006,0.349014,5.419492,-6.28579,0.119393,5.218077,-6.000759,-0.631865,0.001948,0.0,0.0
5.235,-0.111037,0.007933,0.005976,-0.433101,-0.427125,-0.470082,-0.469809,7.2e-05,6.0,-0.100169,-0.042957,-0.470082,0.349014,5.419492,-6.28579,0.119393,5.218077,-6.000759,-0.631865,-0.001839,0.0,0.0
5.264,-0.113623,0.011122,0.008314,-0.442035,-0.433721,-0.476677,-0.4729,4e-05,7.0,-0.100169,-0.042957,-0.476677,0.350206,5.404269,-6.274832,0.123736,5.204988,-5.986854,-0.635055,-0.000901,0.0,0.0
5.298,-0.113623,0.011122,0.008314,-0.442067,-0.433753,-0.47671,-0.474614,3e-05,7.0,-0.100169,-0.042957,-0.47671,0.350206,5.404269,-6.274832,0.123736,5.204988,-5.986854,-0.635055,-0.000631,0.0,0.0
5.324,-0.112609,0.009533,0.007147,-0.438349,-0.431201,-0.474158,-0.474409,0.000112,7.0,-0.100169,-0.042957,-0.474158,0.349699,5.409246,-6.278415,0.121957,5.209062,-5.991682,-0.633465,0.001503,0.0,0.0
5.355,-0.112609,0.009533,0.007147,-0.438439,-0.431291,-0.474248,-0.474336,8.4e-05,7.0,-0.100169,-0.042957,-0.474248,0.349699,5.409246,-6.278415,0.121957,5.209062,-5.991682,-0.633465,-0.001818,0.0,0.0
5.387,-0.112938,0.009793,0.007335,-0.439681,-0.432345,-0.475302,-0.474771,4.7e-05,6.0,-0.100169,-0.042957,-0.475302,0.349836,5.415752,-6.283098,0.122062,5.215811,-5.996029,-0.633725,-0.000891,0.0,0.0
5.415,-0.112938,0.009793,0.007335,-0.439719,-0.432383,-0.47534,-0.475027,3.6e-05,6.0,-0.100169,-0.042957,-0.47534,0.349836,5.415752,-6.283098,0.122062,5.215811,-5.996029,-0.633725,-0.000623,0.0,0.0
5.444,-0.112874,0.010218,0.007655,-0.439548,-0.431893,-0.47485,-0.474947,2e-05,6.0,-0.100169,-0.042957,-0.47485,0.349859,5.415829,-6.283153,0.122134,5.215933,-5.996024,-0.63415,-0.000305,0.0,0.0
5.475,-0.112874,0.010218,0.007655,-0.439564,-0.43191,-0.474866,-0.474911,1.5e-05,6.0,-0.100169,-0.042957,-0.474866,0.349859,5.415829,-6.283153,0.122134,5.215933,-5.996024,-0.63415,-0.000214,0.0,0.0
5.505,-0.112958,0.010439,0.007819,-0.439874,-0.432056,-0.475012,-0.474956,8e-06,7.0,-0.100169,-0.042957,-0.475012,0.349911,5.399981,-6.271745,0.123056,5.200178,-5.984488,-0.634371,-0.000105,0.0,0.0
5.535,-0.112958,0.010439,0.007819,-0.439881,-0.432062,-0.475019,-0.474985,6e-06,7.0,-0.100169,-0.042957,-0.475019,0.349911,5.399981,-6.271745,0.123056,5.200178,-5.984488,-0.634371,-7.3e-05,0.0,0.0
5.564,-0.120656,0.012773,0.009348,-0.465501,-0.456153,-0.499109,-0.485841,9.9e-05,7.0,-0.100169,-0.042957,-0.499109,0.35281,5.40567,-6.27584,0.131239,5.210821,-5.981716,-0.636705,0.00176,0.0,0.0
5.595,-0.120656,0.012773,0.009348,-0.465401,-0.456053,-0.49901,-0.491767,0.000129,7.0,-0.100169,-0.042957,-0.49901,0.35281,5.40567,-6.27584,0.131239,5.210821,-5.981716,-0.636705,0.001232,0.0,0.0
5.624,-0.108101,0.009988,0.007589,-0.42298,-0.415391,-0.458347,-0.476728,7.2e-05,7.0,-0.100169,-0.042957,-0.458347,0.348279,5.411712,-6.28019,0.117482,5.208984,-5.996995,-0.63392,-0.001286,0.0,0.0
5.655,-0.108101,0.009988,0.007589,-0.423036,-0.415447,-0.458404,-0.468482,5.4e-05,7.0,-0.100169,-0.042957,-0.458404,0.348279,5.411712,-6.28019,0.117482,5.208984,-5.996995,-0.63392,-0.0009,0.0,0.0
5.686,-0.117159,0.012226,0.009043,-0.454033,-0.44499,-0.487947,-0.477241,3.1e-05,7.0,-0.100169,-0.042957,-0.487947,0.351528,5.412117,-6.280481,0.127251,5.215118,-5.98934,-0.636158,-0.000441,0.0,0.0
5.714,-0.117159,0.012226,0.009043,-0.454058,-0.445015,-0.487972,-0.48207,2.3e-05,7.0,-0.100169,-0.042957,-0.487972,0.351528,5.412117,-6.280481,0.127251,5.215118,-5.98934,-0.636158,-0.000309,0.0,0.0
5.744,-0.116488,0.010917,0.008091,-0.451832,-0.443741,-0.486698,-0.484152,1.3e-05,6.0,-0.100169,-0.042957,-0.486698,0.351154,5.4321,-6.294867,0.125301,5.234453,-6.004618,-0.634849,-0.000151,0.0,0.0
5.774,-0.116488,0.010917,0.008091,-0.451842,-0.443752,-0.486708,-0.485303,1e-05,6.0,-0.100169,-0.042957,-0.486708,0.351154,5.4321,-6.294867,0.125301,5.234453,-6.004618,-0.634849,-0.000106,0.0,0.0
5.805,-0.11633,0.011658,0.008644,-0.451322,-0.442678,-0.485634,-0.485452,5e-06,6.0,-0.100169,-0.042957,-0.485634,0.351181,5.421898,-6.287522,0.125811,5.224304,-5.997205,-0.63559,-5.2e-05,0.0,0.0
5.836,-0.11633,0.011658,0.008644,-0.451327,-0.442682,-0.485639,-0.485536,4e-06,6.0,-0.100169,-0.042957,-0.485639,0.351181,5.421898,-6.287522,0.125811,5.224304,-5.997205,-0.63559,-3.6e-05,0.0,0.0
5.864,-0.111725,0.008776,0.006597,-0.435679,-0.429083,-0.472039,-0.479462,2e-06,6.0,-0.100169,-0.042957,-0.472039,0.349327,5.424158,-6.289149,0.120165,5.223309,-6.003335,-0.632708,-1.8e-05,0.0,0.0
5.896,-0.111725,0.008776,0.006597,-0.435681,-0.429084,-0.472041,-0.476123,2e-06,6.0,-0.100169,-0.042957,-0.472041,0.349327,5.424158,-6.289149,0.120165,5.223309,-6.003335,-0.632708,-1.2e-05,0.0,0.0
5.925,-0.117946,0.010908,0.008049,-0.456774,-0.448725,-0.491682,-0.483124,1e-06,7.0,-0.100169,-0.042957,-0.491682,0.351654,5.409598,-6.278668,0.127725,5.212801,-5.987239,-0.63484,-6e-06,0.0,0.0
5.956,-0.114737,0.012037,0.008968,-0.445948,-0.43698,-0.479936,-0.48169,1e-06,6.0,-0.100169,-0.042957,-0.479936,0.350679,5.428952,-6.2926,0.12405,5.230501,-6.003476,-0.635969,-4e-06,0.0,0.0
5.984,-0.114737,0.012037,0.008968,-0.445949,-0.436981,-0.479938,-0.480901,0.0,6.0,-0.100169,-0.042957,-0.479938,0.350679,5.428952,-6.2926,0.12405,5.230501,-6.003476,-0.635969,-2e-06,0.0,0.0
6.014,-0.113073,0.008749,0.006551,-0.44029,-0.433739,-0.476696,-0.479009,0.0,6.0,-0.100169,-0.042957,-0.476696,0.349769,5.43228,-6.294996,0.121165,5.232214,-6.008095,-0.632681,-1e-06,0.0,0.0
6.045,-0.11339,0.011079,0.008288,-0.441372,-0.433084,-0.476041,-0.477673,0.0,6.0,-0.100169,-0.042957,-0.476041,0.350123,5.426047,-6.290509,0.122509,5.226621,-6.002731,-0.635012,-1e-06,0.0,0.0
6.074,-0.11339,0.011079,0.008288,-0.441372,-0.433084,-0.476041,-0.476939,0.0,6.0,-0.100169,-0.042957,-0.476041,0.350123,5.426047,-6.290509,0.122509,5.226621,-6.002731,-0.635012,-1e-06,0.0,0.0
6.106,-0.117825,0.013405,0.009895,-0.456371,-0.446476,-0.489432,-0.482561,0.0,7.0,-0.100169,-0.042957,-0.489432,0.351888,5.400104,-6.271834,0.12889,5.203726,-5.979839,-0.637338,-0.0,0.0,0.0
6.134,-0.117825,0.013405,0.009895,-0.456371,-0.446476,-0.489432,-0.485653,0.0,7.0,-0.100169,-0.042957,-0.489432,0.351888,5.400104,-6.271834,0.12889,5.203726,-5.979839,-0.637338,-0.0,0.0,0.0
6.165,-0.11497,0.012675,0.009437,-0.446742,-0.437305,-0.480262,-0.483227,0.0,6.0,-0.100169,-0.042957,-0.480262,0.350827,5.421912,-6.287533,0.124787,5.223723,-5.998049,-0.636607,-0.0,0.0,0.0
6.195,-0.11497,0.012675,0.009437,-0.446742,-0.437305,-0.480262,-0.481893,0.0,6.0,-0.100169,-0.042957,-0.480262,0.350827,5.421912,-6.287533,0.124787,5.223723,-5.998049,-0.636607,-0.0,0.0,0.0
6.227,-0.116469,0.013292,0.009852,-0.451808,-0.441956,-0.484912,-0.483252,0.0,6.0,-0.100169,-0.042957,-0.484912,0.351407,5.421973,-6.287576,0.126485,5.22478,-5.996713,-0.637224,-0.0,0.0,0.0
6.259,-0.116469,0.013292,0.009852,-0.451629,-0.441777,-0.484734,-0.483919,5.5e-05,6.0,-0.100169,-0.042957,-0.484734,0.351407,5.421973,-6.287576,0.126485,5.22478,-5.996713,-0.637224,0.002914,0.0,0.0
6.285,-0.110975,0.011139,0.008392,-0.432713,-0.424321,-0.467278,-0.47643,0.000126,6.0,-0.100169,-0.042957,-0.467278,0.34933,5.431059,-6.294117,0.119907,5.230234,-6.008284,-0.635071,0.001428,0.0,0.0
6.315,-0.110975,0.011139,0.008392,-0.432813,-0.424421,-0.467378,-0.472357,9.5e-05,6.0,-0.100169,-0.042957,-0.467378,0.34933,5.431059,-6.294117,0.119907,5.230234,-6.008284,-0.635071,-0.002159,0.0,0.0
6.344,-0.118708,0.01352,0.009954,-0.459155,-0.449202,-0.492158,-0.481268,5.3e-05,6.0,-0.100169,-0.042957,-0.492158,0.352208,5.422884,-6.288232,0.128761,5.227044,-5.99549,-0.637452,-0.001058,0.0,0.0
6.374,-0.118708,0.01352,0.009954,-0.459199,-0.449246,-0.492202,-0.486188,4e-05,6.0,-0.100169,-0.042957,-0.492202,0.352208,5.422884,-6.288232,0.128761,5.227044,-5.99549,-0.637452,-0.00074,0.0,0.0
6.405,-0.115508,0.009993,0.007428,-0.447558,-0.44013,-0.483086,-0.484792,0.000309,6.0,-0.100169,-0.042957,-0.483086,0.350719,5.421176,-6.287003,0.12447,5.222775,-5.997795,-0.633925,0.005307,0.0,0.0
6.439,-0.115508,0.009993,0.007428,-0.447278,-0.439849,-0.482806,-0.483899,0.000395,6.0,-0.100169,-0.042957,-0.482806,0.350719,5.421176,-6.287003,0.12447,5.222775,-5.997795,-0.633925,0.003715,0.0,0.0
6.464,-0.111753,0.003933,0.002957,-0.435073,-0.432117,-0.474576,-0.479703,0.000222,7.0,-0.099007,-0.042459,-0.474576,0.348825,5.443583,-6.303209,0.119492,5.243357,-6.017573,-0.633293,-0.003245,0.0,0.0
6.498,-0.111753,0.003933,0.002957,-0.43525,-0.432293,-0.474752,-0.477475,0.000167,7.0,-0.099007,-0.042459,-0.474752,0.348825,5.443583,-6.303209,0.119492,5.243357,-6.017573,-0.633293,-0.002272,0.0,0.0
6.525,-0.114927,0.006495,0.004836,-0.44629,-0.441454,-0.483913,-0.480372,9.4e-05,7.0,-0.099007,-0.042459,-0.483913,0.350144,5.44236,-6.302318,0.123567,5.244503,-6.013436,-0.635855,-0.001113,0.0,0.0
6.555,-0.114927,0.006495,0.004836,-0.446366,-0.44153,-0.483989,-0.481999,7e-05,7.0,-0.099007,-0.042459,-0.483989,0.350144,5.44236,-6.302318,0.123567,5.244503,-6.013436,-0.635855,-0.000779,0.0,0.0
6.584,-0.113892,0.006355,0.004746,-0.442952,-0.438206,-0.480665,-0.481399,4e-05,7.0,-0.099007,-0.042459,-0.480665,0.349784,5.4356,-6.297396,0.122814,5.237106,-6.009387,-0.635715,-0.000382,0.0,0.0
6.617,-0.114406,0.006433,0.004798,-0.444731,-0.439933,-0.482392,-0.481846,3e-05,7.0,-0.099007,-0.042459,-0.482392,0.349964,5.439693,-6.300377,0.123156,5.241518,-6.011931,-0.635793,-0.000267,0.0,0.0
6.644,-0.114406,0.006433,0.004798,-0.444465,-0.439667,-0.482126,-0.481972,0.000112,7.0,-0.099007,-0.042459,-0.482126,0.349964,5.439693,-6.300377,0.123156,5.241518,-6.011931,-0.635793,0.001457,0.0,0.0
6.676,-0.110567,0.009215,0.006951,-0.431448,-0.424497,-0.467454,-0.475439,8.4e-05,6.0,-0.100169,-0.042957,-0.467454,0.348995,5.434292,-6.296445,0.118731,5.232853,-6.011453,-0.633147,-0.001857,0.0,0.0
6.705,-0.110567,0.009215,0.006951,-0.431565,-0.424614,-0.46757,-0.471898,4.7e-05,6.0,-0.100169,-0.042957,-0.46757,0.348995,5.434292,-6.296445,0.118731,5.232853,-6.011453,-0.633147,-0.00091,0.0,0.0
6.735,-0.119782,0.014569,0.010691,-0.462802,-0.452111,-0.495068,-0.482324,3.5e-05,6.0,-0.100169,-0.042957,-0.495068,0.352703,5.414972,-6.282536,0.130509,5.219966,-5.988645,-0.638501,-0.000637,0.0,0.0
6.766,-0.119782,0.014569,0.010691,-0.462854,-0.452163,-0.49512,-0.488082,2e-05,6.0,-0.100169,-0.042957,-0.49512,0.352703,5.414972,-6.282536,0.130509,5.219966,-5.988645,-0.638501,-0.000312,0.0,0.0
6.795,-0.119697,0.012031,0.008831,-0.462589,-0.453758,-0.496714,-0.491967,1.5e-05,6.0,-0.100169,-0.042957,-0.496714,0.352389,5.420201,-6.286301,0.12937,5.224647,-5.993151,-0.635963,-0.000219,0.0,0.0
